project,{evorand_time_budget},{project},{bug_id}{b_f},0{test_id},split{_minute},method
Jsoup,1200,Jsoup,4f,04,split3,seqP
Jsoup,1200,Jsoup,4f,04,split4,seqP
Jsoup,1200,Jsoup,7f,00,split1,seqP
Jsoup,1200,Jsoup,7f,00,split2,BOTH
Jsoup,1200,Jsoup,7f,00,split3,BOTH
Jsoup,1200,Jsoup,7f,00,split4,BOTH
Jsoup,1200,Jsoup,7f,01,split1,BOTH
Jsoup,1200,Jsoup,7f,01,split2,BOTH
Jsoup,1200,Jsoup,7f,01,split3,BOTH
Jsoup,1200,Jsoup,7f,01,split4,BOTH
Jsoup,1200,Jsoup,7f,02,split1,BOTH
Jsoup,1200,Jsoup,7f,02,split2,BOTH
Jsoup,1200,Jsoup,7f,02,split3,BOTH
Jsoup,1200,Jsoup,7f,02,split4,BOTH
Jsoup,1200,Jsoup,7f,03,split1,BOTH
Jsoup,1200,Jsoup,7f,03,split2,BOTH
Jsoup,1200,Jsoup,7f,03,split3,BOTH
Jsoup,1200,Jsoup,7f,03,split4,BOTH
Jsoup,1200,Jsoup,7f,04,split1,BOTH
Jsoup,1200,Jsoup,7f,04,split2,BOTH
Jsoup,1200,Jsoup,7f,04,split3,BOTH
Jsoup,1200,Jsoup,7f,04,split4,BOTH
Jsoup,1200,Jsoup,8f,00,split1,seqC
Jsoup,1200,Jsoup,8f,00,split2,seqC
Jsoup,1200,Jsoup,8f,00,split3,seqC
Jsoup,1200,Jsoup,8f,00,split4,seqC
Jsoup,1200,Jsoup,10f,04,split2,seqC
Jsoup,1200,Jsoup,10f,04,split3,seqC
Jsoup,1200,Jsoup,13f,01,split4,seqP
Jsoup,1200,Jsoup,13f,02,split1,seqP
Jsoup,1200,Jsoup,13f,03,split1,seqC
Jsoup,1200,Jsoup,13f,03,split2,seqC
Jsoup,1200,Jsoup,13f,03,split3,seqC
Jsoup,1200,Jsoup,13f,03,split4,seqC
Jsoup,1200,Jsoup,14f,00,split2,seqP
Jsoup,1200,Jsoup,14f,00,split3,seqP
Jsoup,1200,Jsoup,14f,01,split1,seqP
Jsoup,1200,Jsoup,14f,01,split3,seqP
Jsoup,1200,Jsoup,14f,02,split1,seqP
Jsoup,1200,Jsoup,14f,02,split2,seqP
Jsoup,1200,Jsoup,14f,04,split1,seqP
Jsoup,1200,Jsoup,15f,00,split3,seqP
Jsoup,1200,Jsoup,15f,01,split4,seqP
Jsoup,1200,Jsoup,15f,02,split3,seqP
Jsoup,1200,Jsoup,15f,03,split1,seqP
Jsoup,1200,Jsoup,15f,04,split2,seqP
Jsoup,1200,Jsoup,16f,00,split1,BOTH
Jsoup,1200,Jsoup,16f,00,split2,BOTH
Jsoup,1200,Jsoup,16f,00,split3,BOTH
Jsoup,1200,Jsoup,16f,00,split4,BOTH
Jsoup,1200,Jsoup,16f,01,split1,BOTH
Jsoup,1200,Jsoup,16f,01,split2,BOTH
Jsoup,1200,Jsoup,16f,01,split3,BOTH
Jsoup,1200,Jsoup,16f,01,split4,BOTH
Jsoup,1200,Jsoup,16f,02,split1,BOTH
Jsoup,1200,Jsoup,16f,02,split2,BOTH
Jsoup,1200,Jsoup,16f,02,split3,BOTH
Jsoup,1200,Jsoup,16f,02,split4,BOTH
Jsoup,1200,Jsoup,16f,03,split1,BOTH
Jsoup,1200,Jsoup,16f,03,split2,BOTH
Jsoup,1200,Jsoup,16f,03,split3,BOTH
Jsoup,1200,Jsoup,16f,03,split4,BOTH
Jsoup,1200,Jsoup,16f,04,split1,BOTH
Jsoup,1200,Jsoup,16f,04,split2,BOTH
Jsoup,1200,Jsoup,16f,04,split3,BOTH
Jsoup,1200,Jsoup,16f,04,split4,BOTH
Jsoup,1200,Jsoup,17f,00,split1,seqP
Jsoup,1200,Jsoup,17f,00,split2,seqP
Jsoup,1200,Jsoup,17f,00,split3,seqP
Jsoup,1200,Jsoup,17f,00,split4,seqP
Jsoup,1200,Jsoup,17f,01,split1,seqP
Jsoup,1200,Jsoup,17f,01,split2,seqP
Jsoup,1200,Jsoup,17f,01,split3,seqP
Jsoup,1200,Jsoup,17f,01,split4,seqP
Jsoup,1200,Jsoup,17f,02,split1,seqP
Jsoup,1200,Jsoup,17f,02,split2,seqP
Jsoup,1200,Jsoup,17f,02,split3,seqP
Jsoup,1200,Jsoup,17f,02,split4,seqP
Jsoup,1200,Jsoup,17f,03,split1,seqP
Jsoup,1200,Jsoup,17f,03,split2,seqP
Jsoup,1200,Jsoup,17f,03,split3,seqP
Jsoup,1200,Jsoup,17f,03,split4,seqP
Jsoup,1200,Jsoup,17f,04,split1,seqP
Jsoup,1200,Jsoup,17f,04,split2,seqP
Jsoup,1200,Jsoup,17f,04,split3,seqP
Jsoup,1200,Jsoup,17f,04,split4,seqP
Jsoup,1200,Jsoup,18f,03,split2,seqP
Jsoup,1200,Jsoup,22f,02,split1,seqC
Jsoup,1200,Jsoup,22f,02,split2,seqC
Jsoup,1200,Jsoup,22f,02,split3,seqC
Jsoup,1200,Jsoup,22f,02,split4,seqC
Jsoup,1200,Jsoup,22f,03,split1,seqC
Jsoup,1200,Jsoup,22f,03,split2,seqC
Jsoup,1200,Jsoup,22f,03,split3,seqC
Jsoup,1200,Jsoup,22f,03,split4,BOTH
Jsoup,1200,Jsoup,22f,04,split1,seqC
Jsoup,1200,Jsoup,22f,04,split2,seqC
Jsoup,1200,Jsoup,22f,04,split3,seqC
Jsoup,1200,Jsoup,22f,04,split4,seqC
Jsoup,1200,Jsoup,23f,00,split1,seqP
Jsoup,1200,Jsoup,23f,00,split2,seqP
Jsoup,1200,Jsoup,23f,00,split3,seqP
Jsoup,1200,Jsoup,23f,01,split1,seqP
Jsoup,1200,Jsoup,23f,01,split2,seqP
Jsoup,1200,Jsoup,23f,01,split3,seqP
Jsoup,1200,Jsoup,23f,01,split4,seqP
Jsoup,1200,Jsoup,23f,02,split1,seqP
Jsoup,1200,Jsoup,23f,02,split2,seqP
Jsoup,1200,Jsoup,23f,02,split3,seqP
Jsoup,1200,Jsoup,23f,02,split4,seqP
Jsoup,1200,Jsoup,23f,03,split1,seqP
Jsoup,1200,Jsoup,23f,03,split2,seqP
Jsoup,1200,Jsoup,23f,03,split3,seqP
Jsoup,1200,Jsoup,23f,03,split4,seqP
Jsoup,1200,Jsoup,23f,04,split1,seqP
Jsoup,1200,Jsoup,23f,04,split2,seqP
Jsoup,1200,Jsoup,23f,04,split3,seqP
Jsoup,1200,Jsoup,23f,04,split4,seqP
Jsoup,1200,Jsoup,28f,00,split1,seqC
Jsoup,1200,Jsoup,28f,00,split2,seqC
Jsoup,1200,Jsoup,28f,00,split3,seqC
Jsoup,1200,Jsoup,28f,00,split4,seqC
Jsoup,1200,Jsoup,28f,01,split1,seqC
Jsoup,1200,Jsoup,28f,01,split2,seqC
Jsoup,1200,Jsoup,28f,01,split3,seqC
Jsoup,1200,Jsoup,28f,01,split4,BOTH
Jsoup,1200,Jsoup,28f,02,split1,BOTH
Jsoup,1200,Jsoup,28f,02,split2,BOTH
Jsoup,1200,Jsoup,28f,02,split3,BOTH
Jsoup,1200,Jsoup,28f,02,split4,BOTH
Jsoup,1200,Jsoup,28f,03,split1,BOTH
Jsoup,1200,Jsoup,28f,03,split2,BOTH
Jsoup,1200,Jsoup,28f,03,split3,BOTH
Jsoup,1200,Jsoup,28f,03,split4,BOTH
Jsoup,1200,Jsoup,28f,04,split1,BOTH
Jsoup,1200,Jsoup,28f,04,split2,BOTH
Jsoup,1200,Jsoup,28f,04,split3,BOTH
Jsoup,1200,Jsoup,28f,04,split4,BOTH
Jsoup,1200,Jsoup,29f,00,split2,seqC
Jsoup,1200,Jsoup,29f,00,split3,seqC
Jsoup,1200,Jsoup,29f,01,split1,seqC
Jsoup,1200,Jsoup,29f,01,split2,seqC
Jsoup,1200,Jsoup,29f,01,split3,seqC
Jsoup,1200,Jsoup,29f,01,split4,seqC
Jsoup,1200,Jsoup,29f,02,split1,BOTH
Jsoup,1200,Jsoup,29f,02,split2,BOTH
Jsoup,1200,Jsoup,29f,03,split2,seqC
Jsoup,1200,Jsoup,29f,04,split1,seqC
Jsoup,1200,Jsoup,29f,04,split2,seqC
Jsoup,1200,Jsoup,29f,04,split3,seqC
Jsoup,1200,Jsoup,30f,00,split1,seqC
Jsoup,1200,Jsoup,30f,00,split2,seqC
Jsoup,1200,Jsoup,30f,00,split3,seqC
Jsoup,1200,Jsoup,30f,00,split4,seqC
Jsoup,1200,Jsoup,30f,01,split1,seqC
Jsoup,1200,Jsoup,30f,01,split2,seqC
Jsoup,1200,Jsoup,30f,01,split3,seqC
Jsoup,1200,Jsoup,30f,01,split4,seqC
Jsoup,1200,Jsoup,30f,02,split1,seqC
Jsoup,1200,Jsoup,30f,02,split2,seqC
Jsoup,1200,Jsoup,30f,02,split3,seqC
Jsoup,1200,Jsoup,30f,02,split4,seqC
Jsoup,1200,Jsoup,30f,03,split1,seqC
Jsoup,1200,Jsoup,30f,03,split2,seqC
Jsoup,1200,Jsoup,30f,03,split3,seqC
Jsoup,1200,Jsoup,30f,03,split4,seqC
Jsoup,1200,Jsoup,30f,04,split1,seqC
Jsoup,1200,Jsoup,30f,04,split2,seqC
Jsoup,1200,Jsoup,30f,04,split3,seqC
Jsoup,1200,Jsoup,30f,04,split4,seqC
Jsoup,1200,Jsoup,31f,01,split2,seqP
Jsoup,1200,Jsoup,31f,03,split2,seqP
Jsoup,1200,Jsoup,32f,00,split2,seqC
Jsoup,1200,Jsoup,32f,00,split3,seqC
Jsoup,1200,Jsoup,32f,00,split4,seqC
Jsoup,1200,Jsoup,32f,01,split2,seqC
Jsoup,1200,Jsoup,32f,01,split3,seqC
Jsoup,1200,Jsoup,32f,01,split4,seqC
Jsoup,1200,Jsoup,32f,02,split2,seqC
Jsoup,1200,Jsoup,32f,02,split3,BOTH
Jsoup,1200,Jsoup,32f,02,split4,BOTH
Jsoup,1200,Jsoup,32f,03,split1,seqC
Jsoup,1200,Jsoup,32f,03,split2,seqC
Jsoup,1200,Jsoup,32f,03,split4,seqC
Jsoup,1200,Jsoup,32f,04,split1,seqC
Jsoup,1200,Jsoup,32f,04,split2,BOTH
Jsoup,1200,Jsoup,32f,04,split3,BOTH
Jsoup,1200,Jsoup,34f,00,split1,seqP
Jsoup,1200,Jsoup,34f,01,split1,seqP
Jsoup,1200,Jsoup,34f,01,split3,seqP
Jsoup,1200,Jsoup,34f,01,split4,seqP
Jsoup,1200,Jsoup,34f,02,split1,seqP
Jsoup,1200,Jsoup,34f,02,split4,seqP
Jsoup,1200,Jsoup,34f,03,split1,seqP
Jsoup,1200,Jsoup,34f,03,split2,seqP
Jsoup,1200,Jsoup,34f,03,split3,seqP
Jsoup,1200,Jsoup,34f,03,split4,seqP
Jsoup,1200,Jsoup,34f,04,split4,seqP
Jsoup,1200,Jsoup,37f,00,split1,seqC
Jsoup,1200,Jsoup,37f,00,split3,seqC
Jsoup,1200,Jsoup,37f,00,split4,seqC
Jsoup,1200,Jsoup,37f,01,split1,seqC
Jsoup,1200,Jsoup,37f,01,split2,BOTH
Jsoup,1200,Jsoup,37f,01,split3,BOTH
Jsoup,1200,Jsoup,37f,01,split4,BOTH
Jsoup,1200,Jsoup,37f,02,split2,seqC
Jsoup,1200,Jsoup,37f,02,split3,seqC
Jsoup,1200,Jsoup,37f,02,split4,seqC
Jsoup,1200,Jsoup,37f,03,split3,seqC
Jsoup,1200,Jsoup,37f,03,split4,BOTH
Jsoup,1200,Jsoup,37f,04,split1,seqC
Jsoup,1200,Jsoup,37f,04,split2,seqC
Jsoup,1200,Jsoup,37f,04,split3,seqC
Jsoup,1200,Jsoup,37f,04,split4,seqC
Jsoup,1200,Jsoup,39f,00,split1,seqP
Jsoup,1200,Jsoup,39f,00,split2,seqP
Jsoup,1200,Jsoup,39f,00,split3,seqP
Jsoup,1200,Jsoup,39f,00,split4,seqP
Jsoup,1200,Jsoup,39f,01,split1,seqP
Jsoup,1200,Jsoup,39f,01,split2,seqP
Jsoup,1200,Jsoup,39f,01,split3,seqP
Jsoup,1200,Jsoup,39f,01,split4,seqP
Jsoup,1200,Jsoup,39f,02,split1,seqP
Jsoup,1200,Jsoup,39f,02,split2,seqP
Jsoup,1200,Jsoup,39f,02,split3,seqP
Jsoup,1200,Jsoup,39f,02,split4,seqP
Jsoup,1200,Jsoup,39f,04,split1,seqP
Jsoup,1200,Jsoup,39f,04,split2,seqP
Jsoup,1200,Jsoup,39f,04,split3,seqP
Jsoup,1200,Jsoup,39f,04,split4,seqP
Jsoup,1200,Jsoup,40f,00,split1,seqC
Jsoup,1200,Jsoup,40f,00,split2,seqC
Jsoup,1200,Jsoup,40f,00,split3,seqC
Jsoup,1200,Jsoup,40f,00,split4,seqC
Jsoup,1200,Jsoup,40f,01,split1,seqC
Jsoup,1200,Jsoup,40f,01,split2,seqC
Jsoup,1200,Jsoup,40f,01,split3,seqC
Jsoup,1200,Jsoup,40f,01,split4,seqC
Jsoup,1200,Jsoup,40f,02,split1,seqC
Jsoup,1200,Jsoup,40f,02,split2,seqC
Jsoup,1200,Jsoup,40f,02,split3,seqC
Jsoup,1200,Jsoup,40f,02,split4,seqC
Jsoup,1200,Jsoup,40f,03,split1,seqC
Jsoup,1200,Jsoup,40f,03,split2,seqC
Jsoup,1200,Jsoup,40f,03,split3,seqC
Jsoup,1200,Jsoup,40f,03,split4,seqC
Jsoup,1200,Jsoup,40f,04,split1,BOTH
Jsoup,1200,Jsoup,40f,04,split2,BOTH
Jsoup,1200,Jsoup,40f,04,split3,BOTH
Jsoup,1200,Jsoup,40f,04,split4,BOTH
Jsoup,1200,Jsoup,41f,00,split1,seqP
Jsoup,1200,Jsoup,41f,00,split3,BOTH
Jsoup,1200,Jsoup,41f,00,split4,BOTH
Jsoup,1200,Jsoup,41f,02,split2,BOTH
Jsoup,1200,Jsoup,41f,03,split1,seqC
Jsoup,1200,Jsoup,41f,03,split3,seqC
Jsoup,1200,Jsoup,41f,04,split1,seqP
Jsoup,1200,Jsoup,41f,04,split4,BOTH
Jsoup,1200,Jsoup,43f,01,split4,seqC
Jsoup,1200,Jsoup,43f,02,split3,seqC
Jsoup,1200,Jsoup,43f,04,split1,seqC
Jsoup,1200,Jsoup,43f,04,split3,seqC
Jsoup,1200,Jsoup,43f,04,split4,seqC
Jsoup,1200,Jsoup,46f,01,split4,seqP
Jsoup,1200,Jsoup,50f,00,split1,seqP
Jsoup,1200,Jsoup,50f,00,split2,seqP
Jsoup,1200,Jsoup,50f,00,split3,seqP
Jsoup,1200,Jsoup,50f,00,split4,seqP
Jsoup,1200,Jsoup,50f,01,split1,seqP
Jsoup,1200,Jsoup,50f,01,split3,seqP
Jsoup,1200,Jsoup,50f,01,split4,seqP
Jsoup,1200,Jsoup,50f,02,split1,seqP
Jsoup,1200,Jsoup,50f,02,split2,BOTH
Jsoup,1200,Jsoup,50f,02,split3,BOTH
Jsoup,1200,Jsoup,50f,02,split4,BOTH
Jsoup,1200,Jsoup,50f,03,split1,seqP
Jsoup,1200,Jsoup,50f,03,split2,seqP
Jsoup,1200,Jsoup,50f,03,split3,seqP
Jsoup,1200,Jsoup,50f,03,split4,seqP
Jsoup,1200,Jsoup,50f,04,split1,seqP
Jsoup,1200,Jsoup,50f,04,split2,seqP
Jsoup,1200,Jsoup,50f,04,split3,seqP
Jsoup,1200,Jsoup,50f,04,split4,seqP
Jsoup,1200,Jsoup,52f,00,split1,BOTH
Jsoup,1200,Jsoup,52f,00,split2,BOTH
Jsoup,1200,Jsoup,52f,00,split3,BOTH
Jsoup,1200,Jsoup,52f,00,split4,BOTH
Jsoup,1200,Jsoup,52f,01,split1,BOTH
Jsoup,1200,Jsoup,52f,01,split2,BOTH
Jsoup,1200,Jsoup,52f,01,split3,BOTH
Jsoup,1200,Jsoup,52f,01,split4,BOTH
Jsoup,1200,Jsoup,52f,02,split1,BOTH
Jsoup,1200,Jsoup,52f,02,split2,BOTH
Jsoup,1200,Jsoup,52f,02,split3,BOTH
Jsoup,1200,Jsoup,52f,02,split4,BOTH
Jsoup,1200,Jsoup,52f,03,split1,BOTH
Jsoup,1200,Jsoup,52f,03,split2,BOTH
Jsoup,1200,Jsoup,52f,03,split3,BOTH
Jsoup,1200,Jsoup,52f,03,split4,BOTH
Jsoup,1200,Jsoup,52f,04,split1,BOTH
Jsoup,1200,Jsoup,52f,04,split2,BOTH
Jsoup,1200,Jsoup,52f,04,split3,BOTH
Jsoup,1200,Jsoup,52f,04,split4,BOTH
Jsoup,1200,Jsoup,56f,00,split1,seqC
Jsoup,1200,Jsoup,56f,00,split2,seqC
Jsoup,1200,Jsoup,56f,00,split3,seqC
Jsoup,1200,Jsoup,56f,00,split4,seqC
Jsoup,1200,Jsoup,56f,01,split1,seqC
Jsoup,1200,Jsoup,56f,01,split2,seqC
Jsoup,1200,Jsoup,56f,01,split3,seqC
Jsoup,1200,Jsoup,56f,01,split4,seqC
Jsoup,1200,Jsoup,56f,02,split1,seqC
Jsoup,1200,Jsoup,56f,02,split2,seqC
Jsoup,1200,Jsoup,56f,02,split3,seqC
Jsoup,1200,Jsoup,56f,02,split4,seqC
Jsoup,1200,Jsoup,56f,03,split1,seqC
Jsoup,1200,Jsoup,56f,03,split2,seqC
Jsoup,1200,Jsoup,56f,03,split3,seqC
Jsoup,1200,Jsoup,56f,03,split4,seqC
Jsoup,1200,Jsoup,56f,04,split1,seqC
Jsoup,1200,Jsoup,56f,04,split2,seqC
Jsoup,1200,Jsoup,56f,04,split3,seqC
Jsoup,1200,Jsoup,56f,04,split4,seqC
Jsoup,1200,Jsoup,58f,00,split1,seqC
Jsoup,1200,Jsoup,58f,00,split2,BOTH
Jsoup,1200,Jsoup,58f,00,split3,BOTH
Jsoup,1200,Jsoup,58f,00,split4,BOTH
Jsoup,1200,Jsoup,58f,01,split1,seqC
Jsoup,1200,Jsoup,58f,01,split2,seqC
Jsoup,1200,Jsoup,58f,01,split3,seqC
Jsoup,1200,Jsoup,58f,01,split4,seqC
Jsoup,1200,Jsoup,58f,02,split1,BOTH
Jsoup,1200,Jsoup,58f,02,split2,BOTH
Jsoup,1200,Jsoup,58f,02,split3,BOTH
Jsoup,1200,Jsoup,58f,02,split4,BOTH
Jsoup,1200,Jsoup,58f,03,split1,BOTH
Jsoup,1200,Jsoup,58f,03,split2,BOTH
Jsoup,1200,Jsoup,58f,03,split3,BOTH
Jsoup,1200,Jsoup,58f,03,split4,BOTH
Jsoup,1200,Jsoup,58f,04,split1,BOTH
Jsoup,1200,Jsoup,58f,04,split2,BOTH
Jsoup,1200,Jsoup,58f,04,split3,BOTH
Jsoup,1200,Jsoup,58f,04,split4,BOTH
Jsoup,1200,Jsoup,60f,00,split1,seqP
Jsoup,1200,Jsoup,60f,00,split2,BOTH
Jsoup,1200,Jsoup,60f,00,split3,BOTH
Jsoup,1200,Jsoup,60f,00,split4,BOTH
Jsoup,1200,Jsoup,60f,01,split1,seqP
Jsoup,1200,Jsoup,60f,01,split2,BOTH
Jsoup,1200,Jsoup,60f,01,split3,BOTH
Jsoup,1200,Jsoup,60f,01,split4,BOTH
Jsoup,1200,Jsoup,60f,02,split1,BOTH
Jsoup,1200,Jsoup,60f,02,split2,BOTH
Jsoup,1200,Jsoup,60f,02,split3,BOTH
Jsoup,1200,Jsoup,60f,02,split4,BOTH
Jsoup,1200,Jsoup,60f,03,split1,BOTH
Jsoup,1200,Jsoup,60f,03,split2,BOTH
Jsoup,1200,Jsoup,60f,03,split3,BOTH
Jsoup,1200,Jsoup,60f,03,split4,BOTH
Jsoup,1200,Jsoup,60f,04,split1,seqP
Jsoup,1200,Jsoup,60f,04,split2,BOTH
Jsoup,1200,Jsoup,60f,04,split3,BOTH
Jsoup,1200,Jsoup,60f,04,split4,BOTH
Jsoup,1200,Jsoup,61f,03,split4,seqC
Jsoup,1200,Jsoup,62f,02,split1,seqP
Jsoup,1200,Jsoup,71f,00,split1,seqC
Jsoup,1200,Jsoup,71f,00,split2,seqC
Jsoup,1200,Jsoup,71f,00,split3,seqC
Jsoup,1200,Jsoup,71f,00,split4,seqC
Jsoup,1200,Jsoup,71f,01,split1,seqC
Jsoup,1200,Jsoup,71f,01,split2,seqC
Jsoup,1200,Jsoup,71f,01,split3,seqC
Jsoup,1200,Jsoup,71f,01,split4,seqC
Jsoup,1200,Jsoup,71f,02,split1,seqC
Jsoup,1200,Jsoup,71f,02,split2,seqC
Jsoup,1200,Jsoup,71f,02,split3,seqC
Jsoup,1200,Jsoup,71f,02,split4,seqC
Jsoup,1200,Jsoup,71f,03,split1,seqC
Jsoup,1200,Jsoup,71f,03,split2,seqC
Jsoup,1200,Jsoup,71f,03,split3,seqC
Jsoup,1200,Jsoup,71f,03,split4,seqC
Jsoup,1200,Jsoup,71f,04,split1,seqC
Jsoup,1200,Jsoup,71f,04,split2,seqC
Jsoup,1200,Jsoup,71f,04,split3,seqC
Jsoup,1200,Jsoup,71f,04,split4,seqC
Jsoup,1200,Jsoup,72f,00,split1,seqP
Jsoup,1200,Jsoup,72f,00,split2,seqP
Jsoup,1200,Jsoup,72f,00,split3,seqP
Jsoup,1200,Jsoup,72f,00,split4,seqP
Jsoup,1200,Jsoup,72f,01,split1,seqP
Jsoup,1200,Jsoup,72f,01,split2,seqP
Jsoup,1200,Jsoup,72f,01,split3,seqP
Jsoup,1200,Jsoup,72f,01,split4,seqP
Jsoup,1200,Jsoup,72f,02,split1,seqP
Jsoup,1200,Jsoup,72f,02,split2,seqP
Jsoup,1200,Jsoup,72f,02,split3,seqP
Jsoup,1200,Jsoup,72f,02,split4,seqP
Jsoup,1200,Jsoup,72f,03,split1,seqP
Jsoup,1200,Jsoup,72f,03,split2,seqP
Jsoup,1200,Jsoup,72f,03,split3,seqP
Jsoup,1200,Jsoup,72f,03,split4,seqP
Jsoup,1200,Jsoup,72f,04,split1,seqP
Jsoup,1200,Jsoup,72f,04,split2,seqP
Jsoup,1200,Jsoup,72f,04,split3,seqP
Jsoup,1200,Jsoup,72f,04,split4,seqP
Jsoup,1200,Jsoup,74f,00,split1,seqC
Jsoup,1200,Jsoup,74f,00,split2,seqC
Jsoup,1200,Jsoup,74f,00,split3,seqC
Jsoup,1200,Jsoup,74f,00,split4,seqC
Jsoup,1200,Jsoup,74f,01,split1,seqC
Jsoup,1200,Jsoup,74f,01,split2,seqC
Jsoup,1200,Jsoup,74f,01,split3,seqC
Jsoup,1200,Jsoup,74f,01,split4,seqC
Jsoup,1200,Jsoup,74f,02,split1,seqC
Jsoup,1200,Jsoup,74f,02,split2,seqC
Jsoup,1200,Jsoup,74f,02,split3,seqC
Jsoup,1200,Jsoup,74f,02,split4,seqC
Jsoup,1200,Jsoup,74f,03,split1,seqC
Jsoup,1200,Jsoup,74f,03,split2,seqC
Jsoup,1200,Jsoup,74f,03,split3,seqC
Jsoup,1200,Jsoup,74f,03,split4,seqC
Jsoup,1200,Jsoup,74f,04,split1,seqC
Jsoup,1200,Jsoup,74f,04,split2,seqC
Jsoup,1200,Jsoup,74f,04,split3,seqC
Jsoup,1200,Jsoup,74f,04,split4,seqC
Jsoup,1200,Jsoup,79f,00,split1,seqC
Jsoup,1200,Jsoup,79f,00,split2,seqC
Jsoup,1200,Jsoup,79f,00,split3,seqC
Jsoup,1200,Jsoup,79f,00,split4,seqC
Jsoup,1200,Jsoup,79f,01,split1,seqC
Jsoup,1200,Jsoup,79f,01,split2,seqC
Jsoup,1200,Jsoup,79f,01,split3,seqC
Jsoup,1200,Jsoup,79f,01,split4,seqC
Jsoup,1200,Jsoup,79f,02,split1,seqC
Jsoup,1200,Jsoup,79f,02,split2,seqC
Jsoup,1200,Jsoup,79f,02,split3,seqC
Jsoup,1200,Jsoup,79f,02,split4,seqC
Jsoup,1200,Jsoup,79f,03,split1,seqC
Jsoup,1200,Jsoup,79f,03,split2,seqC
Jsoup,1200,Jsoup,79f,03,split3,seqC
Jsoup,1200,Jsoup,79f,03,split4,seqC
Jsoup,1200,Jsoup,79f,04,split1,seqC
Jsoup,1200,Jsoup,79f,04,split2,seqC
Jsoup,1200,Jsoup,79f,04,split3,seqC
Jsoup,1200,Jsoup,79f,04,split4,seqC
Jsoup,1200,Jsoup,83f,00,split1,seqP
Jsoup,1200,Jsoup,83f,00,split3,seqP
Jsoup,1200,Jsoup,83f,01,split1,seqP
Jsoup,1200,Jsoup,83f,01,split2,seqP
Jsoup,1200,Jsoup,83f,01,split3,seqP
Jsoup,1200,Jsoup,83f,01,split4,seqP
Jsoup,1200,Jsoup,83f,02,split3,seqP
Jsoup,1200,Jsoup,83f,03,split1,seqP
Jsoup,1200,Jsoup,83f,03,split2,seqP
Jsoup,1200,Jsoup,83f,03,split3,seqP
Jsoup,1200,Jsoup,83f,03,split4,seqP
Jsoup,1200,Jsoup,83f,04,split1,seqP
Jsoup,1200,Jsoup,83f,04,split4,seqP
Jsoup,1200,Jsoup,85f,00,split1,BOTH
Jsoup,1200,Jsoup,85f,00,split2,BOTH
Jsoup,1200,Jsoup,85f,00,split3,BOTH
Jsoup,1200,Jsoup,85f,00,split4,BOTH
Jsoup,1200,Jsoup,85f,01,split1,BOTH
Jsoup,1200,Jsoup,85f,01,split2,BOTH
Jsoup,1200,Jsoup,85f,01,split3,BOTH
Jsoup,1200,Jsoup,85f,01,split4,BOTH
Jsoup,1200,Jsoup,85f,02,split1,BOTH
Jsoup,1200,Jsoup,85f,02,split2,BOTH
Jsoup,1200,Jsoup,85f,02,split3,BOTH
Jsoup,1200,Jsoup,85f,02,split4,BOTH
Jsoup,1200,Jsoup,85f,03,split1,BOTH
Jsoup,1200,Jsoup,85f,03,split2,BOTH
Jsoup,1200,Jsoup,85f,03,split3,BOTH
Jsoup,1200,Jsoup,85f,03,split4,BOTH
Jsoup,1200,Jsoup,85f,04,split1,BOTH
Jsoup,1200,Jsoup,85f,04,split2,BOTH
Jsoup,1200,Jsoup,85f,04,split3,BOTH
Jsoup,1200,Jsoup,85f,04,split4,BOTH
Jsoup,1200,Jsoup,86f,00,split1,seqC
Jsoup,1200,Jsoup,86f,00,split2,seqC
Jsoup,1200,Jsoup,86f,00,split3,seqC
Jsoup,1200,Jsoup,86f,00,split4,seqC
Jsoup,1200,Jsoup,86f,01,split1,seqC
Jsoup,1200,Jsoup,86f,01,split2,seqC
Jsoup,1200,Jsoup,86f,01,split3,seqC
Jsoup,1200,Jsoup,86f,01,split4,seqC
Jsoup,1200,Jsoup,86f,02,split1,seqC
Jsoup,1200,Jsoup,86f,02,split2,seqC
Jsoup,1200,Jsoup,86f,02,split3,seqC
Jsoup,1200,Jsoup,86f,02,split4,seqC
Jsoup,1200,Jsoup,86f,03,split1,seqC
Jsoup,1200,Jsoup,86f,03,split2,seqC
Jsoup,1200,Jsoup,86f,03,split3,seqC
Jsoup,1200,Jsoup,86f,03,split4,seqC
Jsoup,1200,Jsoup,86f,04,split1,seqC
Jsoup,1200,Jsoup,86f,04,split2,seqC
Jsoup,1200,Jsoup,86f,04,split3,seqC
Jsoup,1200,Jsoup,86f,04,split4,seqC
Jsoup,1200,Jsoup,87f,00,split1,BOTH
Jsoup,1200,Jsoup,87f,00,split2,BOTH
Jsoup,1200,Jsoup,87f,00,split3,BOTH
Jsoup,1200,Jsoup,87f,00,split4,BOTH
Jsoup,1200,Jsoup,87f,01,split1,seqC
Jsoup,1200,Jsoup,87f,01,split2,seqC
Jsoup,1200,Jsoup,87f,01,split3,seqC
Jsoup,1200,Jsoup,87f,01,split4,seqC
Jsoup,1200,Jsoup,87f,03,split1,seqC
Jsoup,1200,Jsoup,87f,03,split2,seqC
Jsoup,1200,Jsoup,87f,03,split3,seqC
Jsoup,1200,Jsoup,87f,03,split4,seqC
Jsoup,1200,Jsoup,87f,04,split1,seqC
