initial_test_tool,initial_test_generation_time,project,bug_id,test_id,boosting_time,coverage
RD,1200,Closure,17,0,1200,0.0
RD,1200,Closure,17,1,1200,3.47
RD,1200,Closure,17,2,1200,0.0
RD,1200,Closure,17,3,1200,3.47
RD,1200,Closure,17,4,1200,3.47
RD,1200,Closure,18,0,1200,26.33
RD,1200,Closure,18,1,1200,28.74
RD,1200,Closure,18,2,1200,27.29
RD,1200,Closure,18,3,1200,40.1
RD,1200,Closure,18,4,1200,25.36
RD,1200,Closure,19,0,1200,22.11
RD,1200,Closure,19,1,1200,23.16
RD,1200,Closure,19,2,1200,10.53
RD,1200,Closure,19,3,1200,18.95
RD,1200,Closure,19,4,1200,5.26
RD,1200,Closure,20,0,1200,1.51
RD,1200,Closure,20,1,1200,1.7
RD,1200,Closure,20,2,1200,0.19
RD,1200,Closure,20,3,1200,1.32
RD,1200,Closure,20,4,1200,0.94
RD,1200,Closure,21,0,1200,26.32
RD,1200,Closure,21,1,1200,23.68
RD,1200,Closure,21,2,1200,23.68
RD,1200,Closure,21,3,1200,31.58
RD,1200,Closure,21,4,1200,23.68
RD,1200,Closure,22,0,1200,13.16
RD,1200,Closure,22,1,1200,26.32
RD,1200,Closure,22,2,1200,7.89
RD,1200,Closure,22,3,1200,26.32
RD,1200,Closure,23,0,1200,0.0
RD,1200,Closure,23,1,1200,1.1
RD,1200,Closure,23,2,1200,0.55
RD,1200,Closure,23,3,1200,0.55
RD,1200,Closure,23,4,1200,0.0
RD,1200,Closure,24,0,1200,12.96
RD,1200,Closure,24,1,1200,13.89
RD,1200,Closure,24,2,1200,12.04
RD,1200,Closure,24,3,1200,12.04
RD,1200,Closure,24,4,1200,12.04
RD,1200,Closure,25,0,1200,0.5
RD,1200,Closure,25,1,1200,0.25
RD,1200,Closure,25,2,1200,0.0
RD,1200,Closure,25,3,1200,0.5
RD,1200,Closure,25,4,1200,0.5
RD,1200,Closure,26,0,1200,16.67
RD,1200,Closure,26,1,1200,16.67
RD,1200,Closure,26,2,1200,9.52
RD,1200,Closure,26,3,1200,14.29
RD,1200,Closure,26,4,1200,16.67
RD,1200,Closure,27,0,1200,61.67
RD,1200,Closure,27,1,1200,55.0
RD,1200,Closure,27,2,1200,61.67
RD,1200,Closure,27,3,1200,75.0
RD,1200,Closure,27,4,1200,66.67
RD,1200,Closure,28,0,1200,0.0
RD,1200,Closure,28,1,1200,50.0
RD,1200,Closure,28,2,1200,100.0
RD,1200,Closure,28,3,1200,50.0
RD,1200,Closure,28,4,1200,50.0
RD,1200,Closure,29,0,1200,0.0
RD,1200,Closure,29,1,1200,0.0
RD,1200,Closure,29,2,1200,0.0
RD,1200,Closure,29,3,1200,0.0
RD,1200,Closure,29,4,1200,0.0
RD,1200,Closure,30,0,1200,0.89
RD,1200,Closure,30,1,1200,0.0
RD,1200,Closure,30,2,1200,0.45
RD,1200,Closure,30,3,1200,0.0
RD,1200,Closure,30,4,1200,0.45
RD,1200,Closure,31,4,1200,28.64
RD,1200,Closure,32,0,1200,6.12
RD,1200,Closure,32,1,1200,1.93
RD,1200,Closure,32,2,1200,4.19
RD,1200,Closure,32,3,1200,4.51
RD,1200,Closure,32,4,1200,6.92
RD,1200,Closure,33,1,1200,52.2
RD,1200,Closure,33,2,1200,52.2
RD,1200,Closure,33,3,1200,47.25
RD,1200,Closure,33,4,1200,48.35
RD,1200,Closure,34,0,1200,19.58
RD,1200,Closure,34,1,1200,16.64
RD,1200,Closure,34,2,1200,21.84
RD,1200,Closure,34,3,1200,15.08
RD,1200,Closure,34,4,1200,20.62
RD,1200,Closure,35,0,1200,0.24
RD,1200,Closure,35,1,1200,0.49
RD,1200,Closure,35,2,1200,0.49
RD,1200,Closure,35,3,1200,0.0
RD,1200,Closure,35,4,1200,2.67
RD,1200,Closure,36,0,1200,0.43
RD,1200,Closure,36,1,1200,0.85
RD,1200,Closure,36,3,1200,0.0
RD,1200,Closure,36,4,1200,0.43
RD,1200,Closure,37,0,1200,13.44
RD,1200,Closure,37,1,1200,12.14
RD,1200,Closure,37,2,1200,12.66
RD,1200,Closure,37,3,1200,3.88
RD,1200,Closure,37,4,1200,5.17
RD,1200,Closure,38,0,1200,43.94
RD,1200,Closure,38,1,1200,15.15
RD,1200,Closure,38,2,1200,36.36
RD,1200,Closure,38,3,1200,34.85
RD,1200,Closure,38,4,1200,28.79
RD,1200,Closure,39,0,1200,50.58
RD,1200,Closure,39,4,1200,44.77
RD,1200,Closure,40,0,1200,11.29
RD,1200,Closure,40,1,1200,9.22
RD,1200,Closure,40,2,1200,8.99
RD,1200,Closure,40,3,1200,5.76
RD,1200,Closure,40,4,1200,3.69
RD,1200,Closure,42,0,1200,1.07
RD,1200,Closure,42,1,1200,1.42
RD,1200,Closure,42,2,1200,1.42
RD,1200,Closure,42,3,1200,1.42
RD,1200,Closure,42,4,1200,1.07
RD,1200,Closure,43,0,1200,0.45
RD,1200,Closure,43,1,1200,0.0
RD,1200,Closure,43,2,1200,0.0
RD,1200,Closure,43,3,1200,0.3
RD,1200,Closure,43,4,1200,0.15
RD,1200,Closure,44,0,1200,29.69
RD,1200,Closure,44,1,1200,32.81
RD,1200,Closure,44,2,1200,18.75
RD,1200,Closure,44,3,1200,21.88
RD,1200,Closure,44,4,1200,43.75
RD,1200,Closure,45,0,1200,0.0
RD,1200,Closure,45,1,1200,3.18
RD,1200,Closure,45,2,1200,0.0
RD,1200,Closure,45,3,1200,0.0
RD,1200,Closure,45,4,1200,0.35
RD,1200,Closure,46,0,1200,0.0
RD,1200,Closure,46,1,1200,0.0
RD,1200,Closure,46,2,1200,6.94
RD,1200,Closure,46,3,1200,0.0
RD,1200,Closure,46,4,1200,0.0
RD,1200,Closure,47,0,1200,0.6
RD,1200,Closure,47,1,1200,1.2
RD,1200,Closure,47,2,1200,0.6
RD,1200,Closure,47,3,1200,0.6
RD,1200,Closure,47,4,1200,0.6
RD,1200,Closure,48,0,1200,0.0
RD,1200,Closure,48,1,1200,0.16
RD,1200,Closure,48,2,1200,0.0
RD,1200,Closure,48,3,1200,0.16
RD,1200,Closure,48,4,1200,0.16
RD,1200,Closure,49,0,1200,12.38
RD,1200,Closure,49,1,1200,31.43
RD,1200,Closure,49,2,1200,20.0
