initial_test_tool,initial_test_generation_time,project,bug_id,test_id,boosting_time,coverage
RD,1200,Closure,46,1,1200,15.0
RD,1200,Closure,46,2,1200,0.0
RD,1200,Closure,46,3,1200,0.0
RD,1200,Closure,46,4,1200,0.0
RD,1200,Closure,47,0,1200,1.85
RD,1200,Closure,47,1,1200,1.23
RD,1200,Closure,47,2,1200,1.85
RD,1200,Closure,47,3,1200,1.85
RD,1200,Closure,47,4,1200,2.47
RD,1200,Closure,48,0,1200,0.0
RD,1200,Closure,48,1,1200,0.16
RD,1200,Closure,48,2,1200,0.0
RD,1200,Closure,48,3,1200,0.16
RD,1200,Closure,48,4,1200,0.16
RD,1200,Closure,49,0,1200,17.14
RD,1200,Closure,49,1,1200,26.67
RD,1200,Closure,49,2,1200,20.95
RD,1200,Closure,49,3,1200,15.24
RD,1200,Closure,49,4,1200,20.0
RD,1200,Closure,50,0,1200,0.41
RD,1200,Closure,50,1,1200,0.41
RD,1200,Closure,50,2,1200,0.41
RD,1200,Closure,50,3,1200,0.41
RD,1200,Closure,50,4,1200,0.41
RD,1200,Closure,51,0,1200,7.41
RD,1200,Closure,51,1,1200,14.81
RD,1200,Closure,51,2,1200,25.93
RD,1200,Closure,51,3,1200,7.41
RD,1200,Closure,51,4,1200,14.81
RD,1200,Closure,52,0,1200,11.75
RD,1200,Closure,52,1,1200,11.09
RD,1200,Closure,52,2,1200,11.53
RD,1200,Closure,52,3,1200,13.53
RD,1200,Closure,52,4,1200,10.42
RD,1200,Closure,53,0,1200,0.0
RD,1200,Closure,53,1,1200,0.0
RD,1200,Closure,53,2,1200,0.0
RD,1200,Closure,53,3,1200,0.0
RD,1200,Closure,53,4,1200,0.0
RD,1200,Closure,54,0,1200,13.74
RD,1200,Closure,54,1,1200,12.86
RD,1200,Closure,54,2,1200,8.02
RD,1200,Closure,54,3,1200,13.85
RD,1200,Closure,54,4,1200,13.52
RD,1200,Closure,56,0,1200,62.5
RD,1200,Closure,56,1,1200,43.75
RD,1200,Closure,56,2,1200,64.58
RD,1200,Closure,56,3,1200,66.67
RD,1200,Closure,56,4,1200,54.17
RD,1200,Closure,57,0,1200,12.0
RD,1200,Closure,57,1,1200,16.0
RD,1200,Closure,57,2,1200,13.0
RD,1200,Closure,57,3,1200,10.0
RD,1200,Closure,57,4,1200,7.0
RD,1200,Closure,58,0,1200,0.0
RD,1200,Closure,58,1,1200,0.0
RD,1200,Closure,58,2,1200,0.0
RD,1200,Closure,58,3,1200,0.0
RD,1200,Closure,58,4,1200,0.0
RD,1200,Closure,59,0,1200,9.09
RD,1200,Closure,59,1,1200,2.12
RD,1200,Closure,59,2,1200,0.0
RD,1200,Closure,59,3,1200,9.39
RD,1200,Closure,59,4,1200,17.88
RD,1200,Closure,60,0,1200,24.22
RD,1200,Closure,60,1,1200,22.7
RD,1200,Closure,60,2,1200,20.0
RD,1200,Closure,60,3,1200,24.86
RD,1200,Closure,60,4,1200,20.65
RD,1200,Closure,61,0,1200,27.28
RD,1200,Closure,61,1,1200,24.78
RD,1200,Closure,61,2,1200,29.24
RD,1200,Closure,61,3,1200,26.52
RD,1200,Closure,61,4,1200,22.5
RD,1200,Closure,62,0,1200,28.12
RD,1200,Closure,62,1,1200,28.12
RD,1200,Closure,62,2,1200,28.12
RD,1200,Closure,62,3,1200,28.12
RD,1200,Closure,62,4,1200,28.12
RD,1200,Closure,64,0,1200,16.56
RD,1200,Closure,64,1,1200,19.38
RD,1200,Closure,64,2,1200,16.88
RD,1200,Closure,64,3,1200,15.0
RD,1200,Closure,64,4,1200,5.62
RD,1200,Closure,65,0,1200,13.53
RD,1200,Closure,65,1,1200,8.2
RD,1200,Closure,65,2,1200,13.97
RD,1200,Closure,65,3,1200,11.53
RD,1200,Closure,65,4,1200,10.42
RD,1200,Closure,66,1,1200,0.98
RD,1200,Closure,66,2,1200,0.0
RD,1200,Closure,66,3,1200,0.79
RD,1200,Closure,66,4,1200,0.0
RD,1200,Closure,68,0,1200,9.0
RD,1200,Closure,68,1,1200,12.56
RD,1200,Closure,68,2,1200,10.19
RD,1200,Closure,68,3,1200,10.36
RD,1200,Closure,68,4,1200,9.85
RD,1200,Closure,69,0,1200,0.4
RD,1200,Closure,69,1,1200,0.0
RD,1200,Closure,69,2,1200,0.0
RD,1200,Closure,69,3,1200,0.0
RD,1200,Closure,69,4,1200,0.0
RD,1200,Closure,70,0,1200,0.16
RD,1200,Closure,70,1,1200,0.64
RD,1200,Closure,70,2,1200,2.58
RD,1200,Closure,70,3,1200,2.74
RD,1200,Closure,70,4,1200,0.48
RD,1200,Closure,71,0,1200,0.0
RD,1200,Closure,71,1,1200,0.0
RD,1200,Closure,71,2,1200,0.0
RD,1200,Closure,71,3,1200,0.45
RD,1200,Closure,71,4,1200,0.45
RD,1200,Closure,72,0,1200,1.98
RD,1200,Closure,72,1,1200,0.0
RD,1200,Closure,72,2,1200,0.99
RD,1200,Closure,72,3,1200,1.98
RD,1200,Closure,72,4,1200,1.98
RD,1200,Closure,73,0,1200,11.58
RD,1200,Closure,73,1,1200,9.58
RD,1200,Closure,73,2,1200,10.91
RD,1200,Closure,73,3,1200,10.02
RD,1200,Closure,73,4,1200,11.14
RD,1200,Closure,75,0,1200,23.68
RD,1200,Closure,75,1,1200,23.79
RD,1200,Closure,75,2,1200,20.99
RD,1200,Closure,75,3,1200,24.92
RD,1200,Closure,75,4,1200,22.67
RD,1200,Closure,77,0,1200,9.22
RD,1200,Closure,77,1,1200,10.37
RD,1200,Closure,77,2,1200,11.06
RD,1200,Closure,77,3,1200,13.82
RD,1200,Closure,77,4,1200,12.44
RD,1200,Closure,79,0,1200,11.34
RD,1200,Closure,79,1,1200,5.46
RD,1200,Closure,79,2,1200,3.78
RD,1200,Closure,79,3,1200,5.04
