initial_test_tool,initial_test_generation_time,project,bug_id,test_id,boosting_time,coverage
EA,1200,Compress,13,2,1200,60.91
EA,1200,Compress,13,3,1200,60.91
EA,1200,Compress,13,4,1200,60.91
EA,1200,Compress,14,0,1200,91.94
EA,1200,Compress,14,1,1200,91.94
EA,1200,Compress,14,2,1200,91.94
EA,1200,Compress,14,3,1200,91.94
EA,1200,Compress,14,4,1200,91.94
EA,1200,Compress,15,0,1200,61.82
EA,1200,Compress,15,1,1200,61.82
EA,1200,Compress,15,2,1200,61.82
EA,1200,Compress,15,3,1200,61.82
EA,1200,Compress,15,4,1200,61.82
EA,1200,Compress,16,0,1200,84.0
EA,1200,Compress,16,1,1200,84.0
EA,1200,Compress,16,2,1200,84.0
EA,1200,Compress,16,3,1200,84.0
EA,1200,Compress,16,4,1200,84.0
EA,1200,Compress,17,0,1200,87.29
EA,1200,Compress,17,1,1200,87.29
EA,1200,Compress,17,2,1200,87.29
EA,1200,Compress,17,3,1200,87.29
EA,1200,Compress,17,4,1200,87.29
EA,1200,Compress,18,0,1200,83.72
EA,1200,Compress,18,1,1200,83.72
EA,1200,Compress,18,2,1200,83.72
EA,1200,Compress,18,3,1200,83.72
EA,1200,Compress,18,4,1200,83.72
EA,1200,Compress,19,0,1200,85.0
EA,1200,Compress,19,1,1200,85.0
EA,1200,Compress,19,2,1200,85.0
EA,1200,Compress,19,3,1200,85.0
EA,1200,Compress,19,4,1200,85.0
EA,1200,Compress,20,0,1200,21.93
EA,1200,Compress,20,1,1200,21.93
EA,1200,Compress,20,2,1200,21.93
EA,1200,Compress,20,3,1200,21.93
EA,1200,Compress,20,4,1200,21.93
EA,1200,Compress,21,0,1200,90.3
EA,1200,Compress,21,1,1200,90.3
EA,1200,Compress,21,2,1200,90.3
EA,1200,Compress,21,3,1200,90.3
EA,1200,Compress,21,4,1200,90.3
EA,1200,Compress,22,0,1200,0.0
EA,1200,Compress,22,1,1200,0.0
EA,1200,Compress,22,2,1200,0.0
EA,1200,Compress,22,3,1200,0.0
EA,1200,Compress,22,4,1200,0.0
EA,1200,Compress,24,0,1200,87.07
EA,1200,Compress,24,1,1200,87.07
EA,1200,Compress,24,2,1200,87.07
EA,1200,Compress,24,3,1200,87.07
EA,1200,Compress,24,4,1200,87.07
EA,1200,Compress,25,0,1200,17.86
EA,1200,Compress,25,1,1200,17.86
EA,1200,Compress,25,2,1200,17.86
EA,1200,Compress,25,3,1200,17.86
EA,1200,Compress,25,4,1200,17.86
EA,1200,Compress,26,0,1200,79.17
EA,1200,Compress,26,1,1200,91.67
EA,1200,Compress,26,2,1200,79.17
EA,1200,Compress,26,3,1200,79.17
EA,1200,Compress,26,4,1200,91.67
EA,1200,Compress,27,0,1200,85.09
EA,1200,Compress,27,1,1200,85.09
EA,1200,Compress,27,2,1200,85.09
EA,1200,Compress,27,3,1200,85.09
EA,1200,Compress,27,4,1200,85.09
EA,1200,Compress,28,0,1200,49.19
EA,1200,Compress,28,1,1200,49.19
EA,1200,Compress,28,2,1200,49.19
EA,1200,Compress,28,3,1200,66.94
EA,1200,Compress,28,4,1200,49.19
EA,1200,Compress,29,0,1200,34.87
EA,1200,Compress,29,1,1200,34.87
EA,1200,Compress,29,2,1200,34.87
EA,1200,Compress,29,3,1200,34.87
EA,1200,Compress,29,4,1200,34.87
EA,1200,Compress,30,0,1200,0.0
EA,1200,Compress,30,1,1200,0.0
EA,1200,Compress,30,2,1200,0.0
EA,1200,Compress,30,3,1200,0.0
EA,1200,Compress,30,4,1200,0.0
EA,1200,Compress,31,0,1200,84.21
EA,1200,Compress,31,1,1200,84.21
EA,1200,Compress,31,2,1200,84.21
EA,1200,Compress,31,3,1200,84.21
EA,1200,Compress,31,4,1200,84.21
EA,1200,Compress,32,0,1200,0.0
EA,1200,Compress,32,1,1200,0.0
EA,1200,Compress,32,2,1200,0.0
EA,1200,Compress,32,3,1200,0.0
EA,1200,Compress,32,4,1200,0.0
EA,1200,Compress,33,0,1200,2.56
EA,1200,Compress,33,1,1200,2.56
EA,1200,Compress,33,2,1200,2.56
EA,1200,Compress,33,3,1200,2.56
EA,1200,Compress,33,4,1200,2.56
EA,1200,Compress,34,0,1200,85.71
EA,1200,Compress,34,1,1200,85.71
EA,1200,Compress,34,2,1200,85.71
EA,1200,Compress,34,3,1200,85.71
EA,1200,Compress,34,4,1200,85.71
EA,1200,Compress,35,0,1200,87.5
EA,1200,Compress,35,1,1200,87.5
EA,1200,Compress,35,2,1200,87.5
EA,1200,Compress,35,3,1200,87.5
EA,1200,Compress,35,4,1200,87.5
EA,1200,Compress,36,0,1200,0.0
EA,1200,Compress,36,1,1200,0.0
EA,1200,Compress,36,2,1200,0.0
EA,1200,Compress,36,3,1200,60.98
EA,1200,Compress,36,4,1200,0.0
EA,1200,Compress,37,0,1200,0.0
EA,1200,Compress,37,1,1200,0.0
EA,1200,Compress,37,2,1200,0.0
EA,1200,Compress,37,3,1200,0.0
EA,1200,Compress,37,4,1200,0.0
EA,1200,Compress,38,0,1200,47.62
EA,1200,Compress,38,1,1200,47.62
EA,1200,Compress,38,2,1200,47.62
EA,1200,Compress,38,3,1200,47.62
EA,1200,Compress,38,4,1200,47.62
EA,1200,Compress,39,0,1200,47.62
EA,1200,Compress,39,1,1200,47.62
EA,1200,Compress,39,2,1200,47.62
EA,1200,Compress,39,3,1200,47.62
EA,1200,Compress,39,4,1200,47.62
EA,1200,Compress,40,0,1200,68.18
EA,1200,Compress,40,1,1200,68.18
EA,1200,Compress,40,2,1200,68.18
EA,1200,Compress,40,3,1200,68.18
EA,1200,Compress,40,4,1200,68.18
EA,1200,Compress,41,0,1200,18.08
EA,1200,Compress,41,1,1200,0.0
EA,1200,Compress,41,2,1200,1.92
EA,1200,Compress,41,3,1200,1.92
EA,1200,Compress,41,4,1200,0.0
EA,1200,Compress,42,0,1200,67.42
EA,1200,Compress,42,1,1200,67.42
EA,1200,Compress,42,2,1200,67.42
EA,1200,Compress,42,3,1200,67.42
EA,1200,Compress,42,4,1200,67.42
EA,1200,Compress,43,0,1200,0.0
EA,1200,Compress,43,1,1200,54.33
EA,1200,Compress,43,2,1200,54.33
EA,1200,Compress,43,3,1200,0.0
