initial_test_tool,initial_test_generation_time,project,bug_id,test_id,boosting_time,coverage
ES,1200,Cli,12,3,1200,93.75
ES,1200,Cli,12,4,1200,100.0
ES,1200,Cli,13,0,1200,97.41
ES,1200,Cli,13,1,1200,94.83
ES,1200,Cli,13,2,1200,98.28
ES,1200,Cli,13,3,1200,99.14
ES,1200,Cli,13,4,1200,94.83
ES,1200,Cli,14,0,1200,87.5
ES,1200,Cli,14,1,1200,92.19
ES,1200,Cli,14,2,1200,96.09
ES,1200,Cli,14,3,1200,92.97
ES,1200,Cli,14,4,1200,92.97
ES,1200,Cli,15,0,1200,97.83
ES,1200,Cli,15,1,1200,97.83
ES,1200,Cli,15,2,1200,97.83
ES,1200,Cli,15,3,1200,97.83
ES,1200,Cli,15,4,1200,97.83
ES,1200,Cli,16,0,1200,89.91
ES,1200,Cli,16,1,1200,87.16
ES,1200,Cli,16,2,1200,90.37
ES,1200,Cli,16,3,1200,89.45
ES,1200,Cli,16,4,1200,93.58
ES,1200,Cli,17,0,1200,92.86
ES,1200,Cli,17,1,1200,92.86
ES,1200,Cli,17,2,1200,92.86
ES,1200,Cli,17,3,1200,92.86
ES,1200,Cli,17,4,1200,92.86
ES,1200,Cli,18,0,1200,92.86
ES,1200,Cli,18,1,1200,92.86
ES,1200,Cli,18,2,1200,92.86
ES,1200,Cli,18,3,1200,92.86
ES,1200,Cli,18,4,1200,90.48
ES,1200,Cli,19,0,1200,90.48
ES,1200,Cli,19,1,1200,92.86
ES,1200,Cli,19,2,1200,92.86
ES,1200,Cli,19,3,1200,92.86
ES,1200,Cli,19,4,1200,92.86
ES,1200,Cli,20,0,1200,92.86
ES,1200,Cli,20,1,1200,92.86
ES,1200,Cli,20,2,1200,92.86
ES,1200,Cli,20,3,1200,92.86
ES,1200,Cli,20,4,1200,92.86
ES,1200,Cli,21,0,1200,92.02
ES,1200,Cli,21,1,1200,90.43
ES,1200,Cli,21,2,1200,89.89
ES,1200,Cli,21,3,1200,86.17
ES,1200,Cli,21,4,1200,89.89
ES,1200,Cli,22,0,1200,100.0
ES,1200,Cli,22,1,1200,100.0
ES,1200,Cli,22,2,1200,100.0
ES,1200,Cli,22,3,1200,100.0
ES,1200,Cli,22,4,1200,97.37
ES,1200,Cli,23,0,1200,91.67
ES,1200,Cli,23,1,1200,91.67
ES,1200,Cli,23,2,1200,90.74
ES,1200,Cli,23,3,1200,92.59
ES,1200,Cli,23,4,1200,90.74
ES,1200,Cli,24,0,1200,91.96
ES,1200,Cli,24,1,1200,90.18
ES,1200,Cli,24,2,1200,92.86
ES,1200,Cli,24,3,1200,92.86
ES,1200,Cli,24,4,1200,91.96
ES,1200,Cli,25,0,1200,91.96
ES,1200,Cli,25,1,1200,90.18
ES,1200,Cli,25,2,1200,91.96
ES,1200,Cli,25,3,1200,92.86
ES,1200,Cli,25,4,1200,90.18
ES,1200,Cli,26,0,1200,0.0
ES,1200,Cli,26,1,1200,0.0
ES,1200,Cli,26,2,1200,0.0
ES,1200,Cli,26,3,1200,0.0
ES,1200,Cli,26,4,1200,0.0
ES,1200,Cli,27,0,1200,0.0
ES,1200,Cli,27,1,1200,0.0
ES,1200,Cli,27,2,1200,0.0
ES,1200,Cli,27,3,1200,0.0
ES,1200,Cli,27,4,1200,0.0
ES,1200,Cli,28,0,1200,79.41
ES,1200,Cli,28,1,1200,80.88
ES,1200,Cli,28,2,1200,79.41
ES,1200,Cli,28,3,1200,76.47
ES,1200,Cli,28,4,1200,79.41
ES,1200,Cli,29,0,1200,0.0
ES,1200,Cli,29,1,1200,0.0
ES,1200,Cli,29,2,1200,0.0
ES,1200,Cli,29,3,1200,0.0
ES,1200,Cli,29,4,1200,0.0
ES,1200,Cli,30,0,1200,76.61
ES,1200,Cli,30,1,1200,79.36
ES,1200,Cli,30,2,1200,77.52
ES,1200,Cli,30,3,1200,77.06
ES,1200,Cli,30,4,1200,60.55
ES,1200,Cli,31,0,1200,0.0
ES,1200,Cli,31,1,1200,0.0
ES,1200,Cli,31,2,1200,0.0
ES,1200,Cli,31,3,1200,0.0
ES,1200,Cli,31,4,1200,0.0
ES,1200,Cli,32,0,1200,91.8
ES,1200,Cli,32,1,1200,93.44
ES,1200,Cli,32,2,1200,86.89
ES,1200,Cli,32,3,1200,92.62
ES,1200,Cli,32,4,1200,92.62
ES,1200,Cli,33,0,1200,93.86
ES,1200,Cli,33,1,1200,93.86
ES,1200,Cli,33,2,1200,93.86
ES,1200,Cli,33,3,1200,94.74
ES,1200,Cli,33,4,1200,93.86
ES,1200,Cli,34,0,1200,0.0
ES,1200,Cli,34,1,1200,0.0
ES,1200,Cli,34,2,1200,0.0
ES,1200,Cli,34,3,1200,0.0
ES,1200,Cli,34,4,1200,0.0
ES,1200,Cli,35,0,1200,0.0
ES,1200,Cli,35,1,1200,0.0
ES,1200,Cli,35,2,1200,0.0
ES,1200,Cli,35,3,1200,0.0
ES,1200,Cli,35,4,1200,0.0
ES,1200,Cli,36,0,1200,0.0
ES,1200,Cli,36,1,1200,0.0
ES,1200,Cli,36,2,1200,0.0
ES,1200,Cli,36,3,1200,0.0
ES,1200,Cli,36,4,1200,0.0
ES,1200,Cli,37,0,1200,76.58
ES,1200,Cli,37,1,1200,77.85
ES,1200,Cli,37,2,1200,79.75
ES,1200,Cli,37,3,1200,78.48
ES,1200,Cli,37,4,1200,77.85
ES,1200,Cli,38,0,1200,81.65
ES,1200,Cli,38,1,1200,77.85
ES,1200,Cli,38,2,1200,81.01
ES,1200,Cli,38,3,1200,79.11
ES,1200,Cli,38,4,1200,76.58
ES,1200,Cli,39,0,1200,65.0
ES,1200,Cli,39,1,1200,100.0
ES,1200,Cli,39,2,1200,65.0
ES,1200,Cli,39,3,1200,65.0
ES,1200,Cli,39,4,1200,65.0
ES,1200,Cli,40,0,1200,65.0
ES,1200,Cli,40,1,1200,65.0
ES,1200,Cli,40,2,1200,65.0
ES,1200,Cli,40,3,1200,65.0
ES,1200,Cli,40,4,1200,65.0
ES,1200,Closure,1,0,1200,11.23
ES,1200,Closure,1,1,1200,13.68
ES,1200,Closure,1,2,1200,34.04
ES,1200,Closure,1,3,1200,16.49
ES,1200,Closure,1,4,1200,30.53
ES,1200,Closure,2,0,1200,28.75
ES,1200,Closure,2,1,1200,28.92
ES,1200,Closure,2,2,1200,27.35
ES,1200,Closure,2,3,1200,28.92
ES,1200,Closure,2,4,1200,0.0
ES,1200,Closure,3,0,1200,0.79
ES,1200,Closure,3,1,1200,0.79
ES,1200,Closure,3,2,1200,0.79
ES,1200,Closure,3,3,1200,0.79
ES,1200,Closure,3,4,1200,0.79
ES,1200,Closure,4,0,1200,86.05
ES,1200,Closure,4,1,1200,79.07
ES,1200,Closure,4,2,1200,0.0
ES,1200,Closure,4,3,1200,0.0
ES,1200,Closure,4,4,1200,84.88
ES,1200,Closure,5,0,1200,0.0
ES,1200,Closure,5,1,1200,0.0
ES,1200,Closure,5,2,1200,0.0
ES,1200,Closure,5,3,1200,0.0
ES,1200,Closure,5,4,1200,0.0
ES,1200,Closure,6,0,1200,55.45
ES,1200,Closure,6,1,1200,56.82
ES,1200,Closure,6,2,1200,55.45
ES,1200,Closure,6,3,1200,58.64
ES,1200,Closure,6,4,1200,58.64
ES,1200,Closure,7,0,1200,78.95
ES,1200,Closure,7,1,1200,76.84
ES,1200,Closure,7,2,1200,76.84
ES,1200,Closure,7,3,1200,82.11
ES,1200,Closure,7,4,1200,78.95
ES,1200,Closure,8,0,1200,51.92
ES,1200,Closure,8,1,1200,71.15
ES,1200,Closure,8,2,1200,51.92
ES,1200,Closure,8,3,1200,69.23
ES,1200,Closure,8,4,1200,42.31
ES,1200,Closure,9,0,1200,80.95
ES,1200,Closure,9,1,1200,83.33
ES,1200,Closure,9,2,1200,83.33
ES,1200,Closure,9,3,1200,80.95
ES,1200,Closure,9,4,1200,80.95
ES,1200,Closure,10,0,1200,68.68
ES,1200,Closure,10,1,1200,67.32
ES,1200,Closure,10,2,1200,68.48
ES,1200,Closure,10,3,1200,67.22
ES,1200,Closure,10,4,1200,68.39
ES,1200,Closure,11,0,1200,30.6
ES,1200,Closure,11,1,1200,26.59
ES,1200,Closure,11,2,1200,24.77
ES,1200,Closure,11,3,1200,28.96
ES,1200,Closure,11,4,1200,30.05
ES,1200,Closure,12,0,1200,33.33
ES,1200,Closure,12,1,1200,47.92
ES,1200,Closure,12,2,1200,64.58
ES,1200,Closure,12,3,1200,64.58
ES,1200,Closure,12,4,1200,68.75
ES,1200,Closure,13,0,1200,0.0
ES,1200,Closure,13,1,1200,97.5
ES,1200,Closure,13,2,1200,90.0
ES,1200,Closure,13,3,1200,60.0
ES,1200,Closure,13,4,1200,85.0
ES,1200,Closure,14,0,1200,79.71
ES,1200,Closure,14,1,1200,73.19
ES,1200,Closure,14,2,1200,0.0
ES,1200,Closure,14,3,1200,76.45
ES,1200,Closure,14,4,1200,0.0
ES,1200,Closure,15,0,1200,15.13
ES,1200,Closure,15,1,1200,0.84
ES,1200,Closure,15,2,1200,0.84
ES,1200,Closure,15,3,1200,0.0
ES,1200,Closure,15,4,1200,0.84
ES,1200,Closure,16,0,1200,18.55
ES,1200,Closure,16,1,1200,18.55
ES,1200,Closure,16,2,1200,18.55
ES,1200,Closure,16,3,1200,0.0
ES,1200,Closure,16,4,1200,18.55
ES,1200,Closure,17,0,1200,23.87
ES,1200,Closure,17,1,1200,35.08
ES,1200,Closure,17,2,1200,23.0
ES,1200,Closure,17,3,1200,24.89
ES,1200,Closure,17,4,1200,30.13
ES,1200,Closure,18,0,1200,64.66
ES,1200,Closure,18,1,1200,58.65
ES,1200,Closure,18,2,1200,62.5
ES,1200,Closure,18,3,1200,64.9
ES,1200,Closure,18,4,1200,61.54
ES,1200,Closure,19,0,1200,80.85
ES,1200,Closure,19,1,1200,76.6
ES,1200,Closure,19,2,1200,0.0
ES,1200,Closure,19,3,1200,77.66
ES,1200,Closure,19,4,1200,77.66
ES,1200,Closure,20,0,1200,29.47
ES,1200,Closure,20,1,1200,27.57
ES,1200,Closure,20,2,1200,28.71
ES,1200,Closure,20,3,1200,27.76
ES,1200,Closure,20,4,1200,29.66
ES,1200,Closure,21,0,1200,76.67
ES,1200,Closure,21,1,1200,76.67
ES,1200,Closure,21,2,1200,91.67
ES,1200,Closure,21,3,1200,88.33
ES,1200,Closure,21,4,1200,86.67
ES,1200,Closure,22,0,1200,69.44
ES,1200,Closure,22,1,1200,66.67
ES,1200,Closure,22,2,1200,68.06
ES,1200,Closure,22,3,1200,83.33
ES,1200,Closure,22,4,1200,84.72
ES,1200,Closure,23,0,1200,42.36
ES,1200,Closure,23,1,1200,34.44
ES,1200,Closure,23,2,1200,46.41
ES,1200,Closure,23,3,1200,34.62
ES,1200,Closure,23,4,1200,37.2
ES,1200,Closure,24,0,1200,21.15
ES,1200,Closure,24,1,1200,21.15
ES,1200,Closure,24,2,1200,21.15
ES,1200,Closure,24,3,1200,35.58
ES,1200,Closure,24,4,1200,21.15
ES,1200,Closure,25,1,1200,23.51
ES,1200,Closure,25,2,1200,24.26
ES,1200,Closure,25,3,1200,22.77
ES,1200,Closure,25,4,1200,24.26
ES,1200,Closure,26,0,1200,82.5
ES,1200,Closure,26,1,1200,82.5
ES,1200,Closure,26,2,1200,82.5
ES,1200,Closure,26,3,1200,80.0
ES,1200,Closure,26,4,1200,80.0
ES,1200,Closure,27,0,1200,91.67
ES,1200,Closure,27,1,1200,98.33
ES,1200,Closure,27,2,1200,95.0
ES,1200,Closure,27,3,1200,0.0
ES,1200,Closure,27,4,1200,93.33
ES,1200,Closure,28,0,1200,0.0
ES,1200,Closure,28,1,1200,0.0
ES,1200,Closure,28,2,1200,100.0
ES,1200,Closure,28,3,1200,100.0
ES,1200,Closure,28,4,1200,100.0
ES,1200,Closure,29,0,1200,0.0
ES,1200,Closure,29,1,1200,0.0
ES,1200,Closure,29,2,1200,0.0
ES,1200,Closure,29,3,1200,0.0
ES,1200,Closure,29,4,1200,0.0
ES,1200,Closure,30,0,1200,26.13
ES,1200,Closure,30,1,1200,22.97
ES,1200,Closure,30,2,1200,24.32
ES,1200,Closure,30,3,1200,25.68
ES,1200,Closure,30,4,1200,21.17
ES,1200,Closure,31,0,1200,59.25
ES,1200,Closure,31,1,1200,51.0
ES,1200,Closure,31,2,1200,60.0
ES,1200,Closure,31,3,1200,61.75
ES,1200,Closure,31,4,1200,0.0
ES,1200,Closure,32,0,1200,30.11
ES,1200,Closure,32,1,1200,30.28
ES,1200,Closure,32,2,1200,29.3
ES,1200,Closure,32,3,1200,0.0
ES,1200,Closure,32,4,1200,30.93
ES,1200,Closure,33,0,1200,87.22
ES,1200,Closure,33,1,1200,88.33
ES,1200,Closure,33,2,1200,86.11
ES,1200,Closure,33,3,1200,86.11
ES,1200,Closure,33,4,1200,86.11
ES,1200,Closure,34,0,1200,34.09
ES,1200,Closure,34,1,1200,25.74
ES,1200,Closure,34,2,1200,30.09
ES,1200,Closure,34,3,1200,32.7
ES,1200,Closure,34,4,1200,32.52
ES,1200,Closure,35,0,1200,25.36
ES,1200,Closure,35,1,1200,20.62
ES,1200,Closure,35,2,1200,29.15
ES,1200,Closure,35,3,1200,0.0
ES,1200,Closure,35,4,1200,33.89
ES,1200,Closure,36,0,1200,1.29
ES,1200,Closure,36,1,1200,1.29
ES,1200,Closure,36,2,1200,1.29
ES,1200,Closure,36,3,1200,1.29
ES,1200,Closure,36,4,1200,1.29
ES,1200,Closure,37,0,1200,50.65
ES,1200,Closure,37,1,1200,41.04
ES,1200,Closure,37,2,1200,51.17
ES,1200,Closure,37,3,1200,42.6
ES,1200,Closure,37,4,1200,50.65
ES,1200,Closure,38,0,1200,14.06
ES,1200,Closure,38,1,1200,14.06
ES,1200,Closure,38,2,1200,14.06
ES,1200,Closure,38,3,1200,14.06
ES,1200,Closure,38,4,1200,14.06
ES,1200,Closure,39,0,1200,91.07
ES,1200,Closure,39,1,1200,89.29
ES,1200,Closure,39,2,1200,83.93
ES,1200,Closure,39,3,1200,92.86
ES,1200,Closure,39,4,1200,82.14
ES,1200,Closure,40,0,1200,57.57
ES,1200,Closure,40,1,1200,64.22
ES,1200,Closure,40,2,1200,45.41
ES,1200,Closure,40,3,1200,35.32
ES,1200,Closure,40,4,1200,49.31
ES,1200,Closure,42,0,1200,34.77
ES,1200,Closure,42,1,1200,36.56
ES,1200,Closure,42,2,1200,0.0
ES,1200,Closure,42,3,1200,33.33
ES,1200,Closure,42,4,1200,38.71
ES,1200,Closure,43,0,1200,24.73
ES,1200,Closure,43,1,1200,23.18
ES,1200,Closure,43,2,1200,0.0
ES,1200,Closure,43,3,1200,34.78
ES,1200,Closure,43,4,1200,30.45
ES,1200,Closure,44,0,1200,15.0
ES,1200,Closure,44,1,1200,15.0
ES,1200,Closure,44,2,1200,15.0
ES,1200,Closure,44,3,1200,15.0
ES,1200,Closure,44,4,1200,15.0
ES,1200,Closure,45,0,1200,41.64
ES,1200,Closure,45,1,1200,47.33
ES,1200,Closure,45,2,1200,18.15
ES,1200,Closure,45,3,1200,41.99
ES,1200,Closure,45,4,1200,16.01
ES,1200,Closure,46,0,1200,81.25
ES,1200,Closure,46,1,1200,93.75
ES,1200,Closure,46,2,1200,96.25
ES,1200,Closure,46,3,1200,91.25
ES,1200,Closure,46,4,1200,81.25
ES,1200,Closure,47,0,1200,0.0
ES,1200,Closure,47,1,1200,1.85
ES,1200,Closure,47,2,1200,1.85
ES,1200,Closure,47,3,1200,1.85
ES,1200,Closure,47,4,1200,3.09
ES,1200,Closure,48,0,1200,22.15
ES,1200,Closure,48,1,1200,34.63
ES,1200,Closure,48,2,1200,36.19
ES,1200,Closure,48,3,1200,30.42
ES,1200,Closure,48,4,1200,32.76
ES,1200,Closure,49,0,1200,59.05
ES,1200,Closure,49,1,1200,58.1
ES,1200,Closure,49,2,1200,0.0
ES,1200,Closure,49,3,1200,88.57
ES,1200,Closure,49,4,1200,0.0
ES,1200,Closure,50,0,1200,10.2
ES,1200,Closure,50,1,1200,10.2
ES,1200,Closure,50,2,1200,12.65
ES,1200,Closure,50,3,1200,9.8
ES,1200,Closure,50,4,1200,10.61
ES,1200,Closure,51,0,1200,11.11
ES,1200,Closure,51,1,1200,11.11
ES,1200,Closure,51,2,1200,11.11
ES,1200,Closure,51,3,1200,11.11
ES,1200,Closure,51,4,1200,11.11
ES,1200,Closure,52,0,1200,0.0
ES,1200,Closure,52,1,1200,18.18
ES,1200,Closure,52,2,1200,18.18
ES,1200,Closure,52,3,1200,17.96
ES,1200,Closure,52,4,1200,17.96
ES,1200,Closure,53,0,1200,0.0
ES,1200,Closure,53,1,1200,0.0
ES,1200,Closure,53,2,1200,0.0
ES,1200,Closure,53,3,1200,0.0
ES,1200,Closure,53,4,1200,0.0
ES,1200,Closure,54,0,1200,29.56
ES,1200,Closure,54,1,1200,45.16
ES,1200,Closure,54,2,1200,42.09
ES,1200,Closure,54,3,1200,51.32
ES,1200,Closure,54,4,1200,48.9
ES,1200,Closure,56,0,1200,95.83
ES,1200,Closure,56,1,1200,100.0
ES,1200,Closure,56,2,1200,100.0
ES,1200,Closure,56,3,1200,100.0
ES,1200,Closure,56,4,1200,95.83
ES,1200,Closure,57,0,1200,27.0
ES,1200,Closure,57,1,1200,48.0
ES,1200,Closure,57,2,1200,27.0
ES,1200,Closure,57,3,1200,33.0
ES,1200,Closure,57,4,1200,0.0
ES,1200,Closure,58,0,1200,73.08
ES,1200,Closure,58,1,1200,78.85
ES,1200,Closure,58,2,1200,76.92
ES,1200,Closure,58,3,1200,86.54
ES,1200,Closure,58,4,1200,80.77
ES,1200,Closure,59,1,1200,44.85
ES,1200,Closure,59,2,1200,42.42
ES,1200,Closure,59,3,1200,41.52
ES,1200,Closure,59,4,1200,41.52
ES,1200,Closure,60,0,1200,74.27
ES,1200,Closure,60,1,1200,75.68
ES,1200,Closure,60,2,1200,75.78
ES,1200,Closure,60,3,1200,74.27
ES,1200,Closure,60,4,1200,77.62
ES,1200,Closure,61,0,1200,73.26
ES,1200,Closure,61,1,1200,75.76
ES,1200,Closure,61,2,1200,71.2
ES,1200,Closure,61,3,1200,74.78
ES,1200,Closure,61,4,1200,73.15
ES,1200,Closure,62,0,1200,65.62
ES,1200,Closure,62,1,1200,65.62
ES,1200,Closure,62,2,1200,65.62
ES,1200,Closure,62,3,1200,65.62
ES,1200,Closure,62,4,1200,65.62
ES,1200,Closure,64,0,1200,41.25
ES,1200,Closure,64,1,1200,40.62
ES,1200,Closure,64,2,1200,42.5
ES,1200,Closure,64,3,1200,49.38
ES,1200,Closure,64,4,1200,42.81
ES,1200,Closure,65,0,1200,52.33
ES,1200,Closure,65,1,1200,56.76
ES,1200,Closure,65,2,1200,23.73
ES,1200,Closure,65,3,1200,66.08
ES,1200,Closure,65,4,1200,68.74
ES,1200,Closure,66,0,1200,37.92
ES,1200,Closure,66,1,1200,33.79
ES,1200,Closure,66,2,1200,30.65
ES,1200,Closure,66,3,1200,32.61
ES,1200,Closure,66,4,1200,31.24
ES,1200,Closure,68,0,1200,28.18
ES,1200,Closure,68,1,1200,28.86
ES,1200,Closure,68,2,1200,28.35
ES,1200,Closure,68,3,1200,30.56
ES,1200,Closure,68,4,1200,29.2
ES,1200,Closure,69,0,1200,30.86
ES,1200,Closure,69,1,1200,32.26
ES,1200,Closure,69,2,1200,32.46
ES,1200,Closure,69,3,1200,37.68
ES,1200,Closure,69,4,1200,35.27
ES,1200,Closure,70,0,1200,25.93
ES,1200,Closure,70,1,1200,35.75
ES,1200,Closure,70,2,1200,25.44
ES,1200,Closure,70,3,1200,26.25
ES,1200,Closure,70,4,1200,25.6
ES,1200,Closure,71,0,1200,14.41
ES,1200,Closure,71,1,1200,26.58
ES,1200,Closure,71,2,1200,27.93
ES,1200,Closure,71,3,1200,24.77
ES,1200,Closure,71,4,1200,15.32
ES,1200,Closure,72,0,1200,16.83
ES,1200,Closure,72,1,1200,17.82
ES,1200,Closure,72,2,1200,17.82
ES,1200,Closure,72,3,1200,22.77
ES,1200,Closure,72,4,1200,16.83
ES,1200,Closure,73,0,1200,24.05
ES,1200,Closure,73,1,1200,24.05
ES,1200,Closure,73,2,1200,61.02
ES,1200,Closure,73,3,1200,59.91
ES,1200,Closure,73,4,1200,23.83
ES,1200,Closure,75,0,1200,74.19
ES,1200,Closure,75,1,1200,75.42
ES,1200,Closure,75,2,1200,76.88
ES,1200,Closure,75,3,1200,75.31
ES,1200,Closure,75,4,1200,75.42
ES,1200,Closure,77,0,1200,21.89
ES,1200,Closure,77,1,1200,21.89
ES,1200,Closure,77,2,1200,21.66
ES,1200,Closure,77,3,1200,21.89
