initial_test_tool,initial_test_generation_time,project,bug_id,test_id,boosting_time,coverage
ES,1200,Closure,59,4,1200,40.66
ES,1200,Closure,60,1,1200,72.84
ES,1200,Closure,60,2,1200,73.28
ES,1200,Closure,60,3,1200,73.38
ES,1200,Closure,60,4,1200,73.28
ES,1200,Closure,61,0,1200,80.95
ES,1200,Closure,61,1,1200,69.7
ES,1200,Closure,61,2,1200,74.46
ES,1200,Closure,61,3,1200,73.81
ES,1200,Closure,61,4,1200,72.84
ES,1200,Closure,62,0,1200,65.62
ES,1200,Closure,62,1,1200,65.62
ES,1200,Closure,62,2,1200,65.62
ES,1200,Closure,62,3,1200,65.62
ES,1200,Closure,62,4,1200,65.62
ES,1200,Closure,64,0,1200,47.53
ES,1200,Closure,64,1,1200,39.51
ES,1200,Closure,64,2,1200,44.14
ES,1200,Closure,64,3,1200,42.9
ES,1200,Closure,64,4,1200,45.68
ES,1200,Closure,65,0,1200,74.06
ES,1200,Closure,65,1,1200,17.96
ES,1200,Closure,65,2,1200,17.52
ES,1200,Closure,65,3,1200,62.31
ES,1200,Closure,65,4,1200,68.07
ES,1200,Closure,66,0,1200,45.78
ES,1200,Closure,66,1,1200,31.43
ES,1200,Closure,66,2,1200,31.04
ES,1200,Closure,66,3,1200,34.18
ES,1200,Closure,66,4,1200,31.43
ES,1200,Closure,68,0,1200,31.58
ES,1200,Closure,68,1,1200,29.71
ES,1200,Closure,68,2,1200,29.2
ES,1200,Closure,68,3,1200,30.73
ES,1200,Closure,68,4,1200,31.07
ES,1200,Closure,69,0,1200,34.97
ES,1200,Closure,69,1,1200,32.61
ES,1200,Closure,69,2,1200,35.36
ES,1200,Closure,69,3,1200,34.97
ES,1200,Closure,69,4,1200,35.95
ES,1200,Closure,70,0,1200,37.36
ES,1200,Closure,70,1,1200,27.05
ES,1200,Closure,70,2,1200,23.99
ES,1200,Closure,70,3,1200,35.91
ES,1200,Closure,70,4,1200,28.82
ES,1200,Closure,71,0,1200,42.34
ES,1200,Closure,71,1,1200,35.59
ES,1200,Closure,71,2,1200,24.77
ES,1200,Closure,71,3,1200,14.41
ES,1200,Closure,71,4,1200,34.68
ES,1200,Closure,72,0,1200,22.33
ES,1200,Closure,72,1,1200,21.36
ES,1200,Closure,72,2,1200,21.36
ES,1200,Closure,72,3,1200,25.24
ES,1200,Closure,72,4,1200,21.36
ES,1200,Closure,73,0,1200,18.04
ES,1200,Closure,73,1,1200,17.37
ES,1200,Closure,73,2,1200,18.04
ES,1200,Closure,73,3,1200,53.67
ES,1200,Closure,73,4,1200,70.16
ES,1200,Closure,75,0,1200,75.7
ES,1200,Closure,75,1,1200,75.92
ES,1200,Closure,75,2,1200,72.79
ES,1200,Closure,75,3,1200,75.25
ES,1200,Closure,75,4,1200,76.48
ES,1200,Closure,77,0,1200,59.31
ES,1200,Closure,77,1,1200,62.76
ES,1200,Closure,77,2,1200,61.84
ES,1200,Closure,77,3,1200,62.99
ES,1200,Closure,77,4,1200,15.86
ES,1200,Closure,79,0,1200,55.88
ES,1200,Closure,79,1,1200,55.46
ES,1200,Closure,79,2,1200,50.84
ES,1200,Closure,79,3,1200,47.9
ES,1200,Closure,79,4,1200,53.78
ES,1200,Closure,80,0,1200,79.14
ES,1200,Closure,80,1,1200,73.06
ES,1200,Closure,80,2,1200,76.44
ES,1200,Closure,80,3,1200,77.11
